Animal_ID,Species,Age,Gender,Weight_kg,BMI,Medical_Condition,Daily_Caloric_Intake,Protein_Intake,Fat_Intake,Carbohydrate_Intake,Water_Intake,Activity_Level,Metabolic_Rate,Heart_Rate,Respiratory_Rate,Feeding_Frequency
24740,Horse,4,Male,769.32,322.17,Colic,1968.4,65.1,187.6,296,3.56,Moderate,1397.6,,28,4
24741,Cat,17,Female,24.42,73.17,Upper Respiratory Infections,1206.9,102.3,163.9,,2.2,Active,1771.8,153,22,3
24742,Horse,8,Male,,158.43,PPID,1515.8,27,157.8,,1.69,Moderate,1261.7,152,26,2
24743,Horse,19,Male,440.65,161.95,EHV,2246.1,47.9,155.7,221.2,,Active,887.4,115,17,3
24744,Rabbit,9,Male,,37.57,Uterine Tumors,1983.8,27.3,32.8,194.5,0.69,Sedentary,1783,,27,2
24745,Sheep,9,Female,71.62,272.68,Foot Rot,1697.1,29.5,127.2,,4.11,Sedentary,1028.3,69,23,4
24746,Cow,3,Female,316.18,118.97,Milk Fever,538,71.8,117.6,,2.47,Moderate,788.2,110,25,2
24747,Horse,12,Female,761.23,307.18,EHV,779.9,96.5,78.1,,,Moderate,370.1,98,,3
24748,Horse,17,Male,678.74,330.58,PPID,1000.9,93.3,29.6,118.6,1.23,Sedentary,635.2,,15,2
24749,Dog,6,Female,38.06,323.13,Hip Dysplasia,,114.2,109.7,277.7,3.44,Active,1366,110,25,2
24750,Cat,15,Female,7.92,35.5,Hyperthyroidism,1980.6,101,,82.1,1.83,Sedentary,1308.8,83,23,2
24751,Horse,4,Male,727.17,357.5,Laminitis,,121.1,125.9,,,Active,1599.6,159,26,4
24752,Sheep,5,Male,74.17,237.19,Foot Rot,1945.7,135,61.3,273,3.25,Moderate,1125.3,84,12,2
24753,Sheep,3,Male,54.34,128.38,Parasites,805,92.7,60.4,244.4,4.27,Sedentary,1641.8,124,26,4
24754,Cat,14,Female,16.91,51.27,FeLV,544.6,145.1,32.4,219.5,,Active,1563.6,115,23,2
24755,Cow,10,Male,524.85,,Milk Fever,,45.4,,145.2,2.26,Active,671.5,146,17,2
24756,Dog,4,Male,25.49,122.53,Hip Dysplasia,1177.3,115.9,10.2,,2.47,Active,395.1,126,23,4
24757,Cat,10,Female,34.91,193.27,Hyperthyroidism,1255.4,105.2,83.3,290.5,3.68,Moderate,,102,22,2
24758,Dog,17,Female,36.75,383.16,Allergies,590.9,93.5,86,,4.4,Sedentary,,82,13,4
24759,Dog,14,Male,21.62,127.43,Hip Dysplasia,,26.8,50,193.6,,Active,338.9,144,25,2
24760,Cat,10,Male,28.03,141.29,Upper Respiratory Infections,2442.4,,125.4,202.1,4.76,Active,569.5,117,10,3
24761,Sheep,9,Female,43.4,99.21,Parasites,,98.2,61.8,37.8,4.07,Active,1600.5,71,27,4
24762,Horse,6,Male,791.77,274.65,Equine Influenza,2463.1,121.3,,94.5,3.43,Active,895.9,81,11,2
24763,Rabbit,12,Male,28.23,167.04,Myxomatosis,1596.3,12.6,186.1,65.7,2.04,Active,1233.8,117,,2
24764,Cat,14,Female,13.72,46.88,FeLV,1149.1,40.4,74.4,,4.62,Active,1164.9,84,18,3
24765,Cow,15,Male,388.13,188.96,Ketosis,204.5,136.7,59.4,185,1.11,Moderate,927.2,102,14,1
24766,Dog,3,Female,22.32,109.44,Parvovirus,1205.7,14.6,118.9,189.7,1.33,Active,811.2,107,11,4
24767,Cat,4,Female,35.71,252.05,FeLV,1231.7,,,70.4,1.25,Moderate,649.7,124,10,4
24768,Dog,5,Male,18.08,45.68,Allergies,742.5,,142.3,205.7,,Sedentary,462.7,133,11,3
24769,Cat,5,Female,18.94,96.16,FLUTD,2172.3,91.7,,98.2,4.34,Active,1195.7,102,29,2
24770,Rabbit,1,Male,32.98,71.62,Uterine Tumors,1063.7,145.3,144.7,,1.19,Active,859,,21,2
24771,Dog,20,Male,24.71,79.45,Heartworm,455.5,138.9,18.8,124.9,4.84,Sedentary,,92,25,2
24772,Cat,20,Male,,150.88,FLUTD,2138.4,108.1,6.6,58.4,1.93,Moderate,1652.1,124,19,3
24773,Dog,6,Male,9.05,54.47,Parvovirus,1709.8,28.5,161.5,240.7,3.09,Sedentary,690.8,143,18,4
24774,Horse,13,Female,536.81,244.78,Colic,319,49.9,,172.2,3.49,Moderate,1100.1,143,21,2
24775,Cow,20,Female,518.98,166.9,BRD,368.6,63.5,,266.2,0.5,Sedentary,,66,21,1
24776,Horse,20,Male,323.35,137.54,EHV,2442.1,36.7,39.8,201,2.19,Sedentary,,142,26,4
24777,Horse,17,Female,466.14,192.33,Laminitis,2195.5,136.6,59.7,,3.37,Sedentary,1315.2,77,27,2
24778,Rabbit,5,Female,23.56,190.91,Myxomatosis,2228.7,59.1,184.4,,4.14,Moderate,538.6,139,13,4
24779,Cow,3,Male,,341.46,Ketosis,422.6,71.6,88,298,2.05,Active,821.3,95,25,4
24780,Dog,14,Female,33.41,201.3,Parvovirus,483.2,82.8,117,156.9,,Active,886.8,135,17,2
24781,Dog,4,Female,31.81,132.54,Parvovirus,2470.6,147.1,26.2,293,2.92,Active,1101.6,116,28,1
24782,Dog,3,Male,26.45,209.76,Canine Distemper,2480.5,81.4,61.9,57.4,2.25,Moderate,630.2,89,15,4
24783,Horse,8,Female,,,EHV,1275,73.1,70.6,146,1.61,Sedentary,511.8,60,17,3
24784,Cat,2,Female,6.72,28.64,Hyperthyroidism,1880.9,11.2,30,45.9,3.74,Sedentary,,120,21,3
24785,Cow,1,Female,551.28,178.8,Mastitis,1893.7,,87.9,,,Sedentary,1758.5,94,12,3
24786,Sheep,8,Male,111.8,287.96,Caseous Lymphadenitis,2477.1,116.8,,37.7,1.64,Active,459.6,123,12,2
24787,Cat,7,Male,,10.7,Chronic Kidney Disease,1993.7,41.1,,262.3,0.72,Moderate,,85,23,4
24788,Rabbit,1,Female,24.31,80.54,RHD,937.2,85.9,180.1,295.2,4.81,Sedentary,927.8,71,21,1
24789,Cow,7,Male,418.3,138.42,Bloat,1713.3,25,24.7,212.4,1.48,Active,,142,28,1
24790,Dog,10,Male,15.53,45.02,Pancreatitis,1312.6,133.7,45.1,91.8,3.53,Active,1023.9,156,26,2
24791,Cat,9,Male,14.03,62.39,Hyperthyroidism,1217.1,62,47.3,202.8,2.03,Sedentary,677.5,95,22,4
24792,Horse,14,Female,701.05,,PPID,1292.4,22.9,189,257.4,1.99,Active,1399.1,125,26,2
24793,Cat,13,Female,18.71,51.97,FIV,2271.3,33.5,67.4,138.5,4.21,Sedentary,1418.3,153,11,1
24794,Horse,15,Male,793.13,335.08,Colic,982.1,50.1,,35.4,,Moderate,508,152,10,1
24795,Horse,7,Male,361.3,167.59,EHV,,37.2,96.3,261.4,3.3,Moderate,,71,28,4
24796,Cow,8,Male,648.54,301.81,Ketosis,,113.6,23.4,26.5,1.12,Active,395.2,107,14,4
24797,Cat,7,Female,15.91,146.72,Chronic Kidney Disease,962.2,,,171.5,0.51,Active,1384,143,28,2
24798,Rabbit,13,Female,25.26,130,GI Stasis,1804.5,108.1,75.8,,,Moderate,1244.4,,24,4
24799,Cat,15,Female,11.71,60.68,FeLV,519.3,27.1,108.9,35,,Sedentary,443.7,147,29,2
24800,Cow,1,Female,440.1,158.96,Ketosis,2173.2,61.8,195.5,144.1,3.32,Moderate,1609.3,107,26,3
24801,Horse,18,Female,,328.65,Colic,2116.4,98.2,133.6,255.9,4.79,Active,672.2,127,26,4
24802,Rabbit,6,Female,21.12,171.23,Uterine Tumors,683.2,,,,3.6,Sedentary,601.8,117,21,4
24803,Horse,11,Male,380.77,168.27,Strangles,427,85.8,17.5,133.1,4.16,Active,1601.7,107,25,4
24804,Cow,5,Male,615.07,202.78,Ketosis,491.7,26,28.8,93,4.19,Active,504,113,22,3
24805,Rabbit,3,Male,15.32,57.14,Myxomatosis,,44.6,,112.2,,Moderate,,87,,2
24806,Cow,13,Female,430.75,191.62,Ketosis,1312.9,107.4,30.9,29.1,1.67,Sedentary,1562,67,,3
24807,Horse,17,Female,693.85,,EHV,1922,,64.5,49.5,4.83,Sedentary,518.3,146,14,2
24808,Rabbit,1,Male,5.5,41.76,Dental Disease,,,108.2,45,1.04,Sedentary,,146,29,1
24809,Rabbit,10,Female,39.32,339.54,Myxomatosis,2206.2,128.2,148.8,,0.53,Sedentary,307.6,157,27,2
24810,Dog,14,Female,39.29,136.96,Canine Distemper,1270.8,142,184.8,210.3,2.61,Active,467.4,98,12,3
24811,Dog,17,Male,39.13,296.47,Lyme Disease,2195.2,149.7,89.3,255.1,0.8,Active,856.5,102,15,3
24812,Cow,18,Female,444.45,,BRD,821.8,118.5,111.6,79.6,4.35,Moderate,1220,65,,3
24813,Horse,12,Male,586.23,194.59,Strangles,346.3,94.9,147.9,230.2,,Moderate,1359.6,83,19,2
24814,Rabbit,1,Male,39.07,314.25,Uterine Tumors,859.8,63.4,,,3.73,Active,1269.4,73,16,2
24815,Horse,15,Female,359.86,183.52,Strangles,1618.5,93.2,,200,3.7,Sedentary,1440.5,79,27,3
24816,Sheep,1,Male,119,250.16,Parasites,2185.1,41.2,88.7,78.6,3.8,Moderate,1462.8,84,20,1
24817,Cow,17,Male,415.53,133.75,Ketosis,824.6,89.8,6.1,290.6,0.76,Sedentary,374.8,125,10,1
24818,Dog,10,Female,29.06,181.44,Lyme Disease,379.9,36.8,176.7,126.2,1.53,Sedentary,698.9,152,22,4
24819,Horse,5,Male,724.02,349.94,EMS,1195.3,42.8,11.3,93.3,4.35,Moderate,836.9,116,,4
24820,Cow,15,Male,645.82,310.8,Mastitis,2340.2,124.5,155.4,178.4,1.68,Sedentary,550.7,96,21,2
24821,Sheep,3,Female,54.79,217.85,Caseous Lymphadenitis,1199,63.6,,31.6,,Moderate,1514.3,127,17,3
24822,Dog,1,Male,29.48,125.02,Allergies,938.6,48.6,172.3,28.2,4.41,Moderate,1538.2,67,26,1
24823,Cat,13,Male,36.36,242.15,Upper Respiratory Infections,1794.3,132.2,196.5,41.1,3.2,Sedentary,1078,128,29,2
24824,Cow,9,Female,490.28,176.62,Bloat,1159.3,133,156.2,149.4,3.91,Active,1538,149,14,4
24825,Cat,18,Male,5.56,17.12,Dental Disease,1807.8,,29.5,67.3,3.11,Active,385.5,66,20,3
24826,Rabbit,8,Male,5.24,56.96,Uterine Tumors,476.1,15.3,117.9,228.3,1.58,Sedentary,949.6,77,25,4
24827,Horse,16,Female,461.74,152.07,PPID,1252.5,40.3,,,1.67,Active,1797,116,25,2
24828,Dog,12,Female,9.12,19.88,Allergies,386.1,41.7,173.4,284,4.45,Moderate,608.2,159,12,4
24829,Dog,18,Female,28.27,73.88,Parvovirus,1804.1,78.6,,,3.1,Active,,61,,4
24830,Cow,13,Female,717.74,279.81,Ketosis,1947.6,76.7,,76.7,0.91,Sedentary,1009,152,16,1
24831,Cow,2,Male,443.33,197.14,Johnes,,70.9,115.7,120.8,1.2,Sedentary,1684.9,83,11,4
24832,Cow,11,Female,457,161.23,Bloat,346.2,20,167.1,202.3,,Sedentary,,,28,3
24833,Rabbit,19,Female,8.81,26.8,Uterine Tumors,1138.7,104.3,92.1,265,2.49,Moderate,,101,26,4
24834,Horse,15,Female,516.51,166.2,Laminitis,2118.4,,136.7,289.9,4.99,Sedentary,1098.6,70,29,1
24835,Horse,1,Male,380.14,193.23,Strangles,725.2,114.8,106.5,,4.41,Active,1725.3,76,13,1
24836,Horse,6,Male,638.43,310.6,PPID,1524.3,,183.1,66.3,4.05,Moderate,,104,22,4
24837,Cow,18,Male,390.85,182.88,Milk Fever,628.8,91.9,105.8,21.6,4.66,Moderate,633.1,,10,4
24838,Cow,15,Male,740.96,306.43,Milk Fever,1701.9,,50.8,251,3.8,Moderate,899.9,144,,2
24839,Sheep,15,Male,106.82,319.08,Parasites,644.6,37.9,38.2,258.3,4.28,Active,1032.2,120,11,4
24840,Horse,14,Female,589.48,206.3,EHV,1030.5,116,,283.9,4.85,Moderate,541,154,11,4
24841,Dog,19,Male,38.76,161.43,Parvovirus,1864.5,45.6,,93.5,3.59,Sedentary,,132,11,4
24842,Sheep,5,Male,47.41,184.15,Caseous Lymphadenitis,1681.7,102.5,47.9,171.3,1.55,Active,570.9,72,14,2
24843,Dog,7,Male,19.47,88.29,Pancreatitis,1202.2,,50.2,,,Active,337.5,127,13,3
24844,Cow,15,Female,552.48,214.6,Johnes,1009.9,53,169,258.1,2.62,Active,834.1,72,,3
24845,Cat,5,Female,,127.38,Hyperthyroidism,2248.9,,14.9,,,Moderate,340,110,12,4
24846,Cat,1,Female,25.35,102.22,FeLV,539.2,28.3,9.5,140,0.87,Moderate,703.8,157,18,1
24847,Rabbit,19,Female,21.53,81.62,GI Stasis,1295.5,107.9,90,109.4,,Sedentary,,112,21,3
24848,Rabbit,9,Male,,89.35,Pasteurellosis,1342.8,42.5,,,3.42,Active,1335,,15,4
24849,Dog,15,Male,20.79,44.51,Allergies,967.1,53.2,101.7,43.1,1.83,Sedentary,374.6,126,11,3
24850,Sheep,18,Female,47.91,136.8,Enterotoxemia,2183.8,53.9,47.9,,1.02,Sedentary,311.8,92,24,1
24851,Dog,7,Female,5.57,,Lyme Disease,220.8,110,93.5,,4.93,Sedentary,,145,24,1
24852,Cow,7,Male,506.54,183.82,Foot-and-Mouth,2132.3,102.6,8,,,Sedentary,1692.1,89,10,1
24853,Horse,20,Female,414.89,152.34,Colic,764.8,33,92.2,218.5,4.22,Sedentary,,126,19,2
24854,Dog,12,Female,17.43,49.73,Heartworm,,128.1,,,1.38,Sedentary,466.8,94,25,2
24855,Sheep,19,Female,53.35,143.47,Foot Rot,1390.7,53.1,191,91.6,2.12,Moderate,,118,10,4
24856,Rabbit,4,Male,22.85,214.48,RHD,819.2,52.4,141.1,161.5,1.11,Active,783.3,136,10,4
24857,Rabbit,6,Female,22.06,59.17,Encephalitozoon,,35,11.1,,,Sedentary,1163.4,84,24,3
24858,Rabbit,12,Male,24.05,89.15,GI Stasis,920.1,35.1,116.7,68.9,1.78,Active,1429.6,109,23,4
24859,Rabbit,3,Female,37.63,263.64,Pasteurellosis,905.1,82.9,156.9,229.3,3.76,Active,1464.6,156,28,2
24860,Sheep,15,Female,,135.26,Caseous Lymphadenitis,1917.3,62.2,88.2,66.9,,Active,1422.9,,10,2
24861,Sheep,10,Male,89.75,240.25,Foot Rot,2072.3,67.8,,227.1,1.48,Moderate,793.4,149,22,2
24862,Sheep,11,Male,115.02,243.7,Enterotoxemia,1883.4,64.7,152.2,205.2,4.01,Active,1309.3,111,28,4
24863,Horse,18,Female,499.72,183.13,PPID,1419.2,105.9,,216.7,1.02,Moderate,1178.7,151,28,3
24864,Horse,12,Female,492.22,217.54,Strangles,1644.2,21.6,121.8,,3.21,Sedentary,1690.1,114,,2
24865,Rabbit,12,Male,11.44,26.34,RHD,2442.2,52.8,19.2,287.8,3.21,Moderate,,158,16,3
24866,Horse,6,Male,563.54,180.63,Equine Influenza,863.5,144.3,,287,3.68,Moderate,1244.4,137,21,2
24867,Sheep,1,Male,99.6,286.9,Enterotoxemia,408.9,77.4,154.1,165.5,,Sedentary,,91,24,3
24868,Cat,19,Female,15.81,35.18,FIV,1891.5,28.3,104.4,69.3,,Active,,62,16,3
24869,Rabbit,7,Male,26.14,53.98,Dental Disease,959.6,80.2,81.7,,4.35,Active,1146.6,153,11,3
24870,Rabbit,17,Female,30.2,221.2,Encephalitozoon,989,127.3,,,3.9,Active,,114,,2
24871,Rabbit,10,Male,6.25,,Myxomatosis,2365.7,60.5,13.4,37.1,4.56,Sedentary,1232.2,94,24,1
24872,Sheep,7,Female,51.87,184.73,Scrapie,829.3,85.9,,111,1.69,Active,676.2,154,,3
24873,Dog,17,Male,9.59,50.8,Lyme Disease,254.6,138,58.6,148.6,3.63,Sedentary,611.8,,21,3
24874,Cat,1,Male,21.42,143.32,Upper Respiratory Infections,390.9,87.8,45.9,199.5,4.57,Active,1514.4,116,12,1
24875,Cat,17,Male,,34.45,Upper Respiratory Infections,2003.9,102.1,,,2.5,Sedentary,1038.8,86,,4
24876,Horse,18,Male,304.79,111.08,EMS,2099.2,,5.7,,1.72,Active,605,124,27,3
24877,Cow,7,Female,698.76,249.35,Milk Fever,1227.5,122.6,,217.8,4.86,Sedentary,510.8,150,24,2
24878,Cat,8,Female,29.47,276.11,FIV,699.5,126.3,168.1,,,Active,958.1,76,25,3
24879,Horse,3,Male,,,PPID,1934.7,93.5,36.8,,1.8,Moderate,1475.6,,15,3
24880,Horse,1,Male,426.81,152.82,Colic,542.4,22.8,125.9,230.1,,Active,974.7,60,11,3
24881,Rabbit,9,Female,30.26,81.08,Pasteurellosis,510.2,146.4,67.3,162,2.6,Moderate,883.5,152,11,2
24882,Sheep,15,Male,,273.59,Parasites,,105.8,164.3,104.2,3.5,Moderate,,64,23,1
24883,Horse,9,Male,727.28,251.89,Laminitis,,72.1,175.8,128,2.39,Active,,,15,2
24884,Horse,14,Female,329.86,108.75,EMS,,132.6,,150.3,3.54,Moderate,1364.2,87,11,2
24885,Rabbit,16,Male,24.88,96.64,Myxomatosis,688,67.1,179.5,200.9,,Sedentary,751.1,63,,1
24886,Dog,8,Male,16.56,76.59,Parvovirus,,99.9,62.6,149.2,2.43,Moderate,434.3,,17,2
24887,Horse,16,Male,501,240.24,Colic,1432.7,41.4,73.8,131,0.73,Active,414.9,138,16,2
24888,Cat,7,Female,,123.57,FeLV,1234.3,135,17.8,240.1,,Moderate,1029.8,144,15,3
24889,Cow,17,Female,556.7,269.4,Milk Fever,848.1,84.1,77.5,101.9,2.23,Moderate,1096.8,87,23,1
24890,Sheep,17,Female,84.36,239.25,Caseous Lymphadenitis,2434.4,43.1,167,29.8,1.02,Moderate,655.7,95,27,1
24891,Rabbit,6,Female,28.58,279.28,Dental Disease,532.6,22,53.4,281.4,,Active,855.1,70,28,4
24892,Dog,18,Male,39.72,158.82,Lyme Disease,1619.8,,151.1,232.5,3.16,Sedentary,1583.9,78,11,4
24893,Rabbit,13,Female,25.33,275.35,Dental Disease,2297.1,37.6,128.3,271.9,2.45,Sedentary,1121.5,70,17,2
24894,Dog,4,Male,,32.66,Pancreatitis,280.5,148.6,31.2,214.8,,Active,,61,19,4
24895,Dog,13,Male,24.19,159.69,Allergies,1667.4,30,97.2,67.3,3.29,Sedentary,1080.9,106,27,4
24896,Sheep,6,Female,118.56,323.38,Scrapie,2155.7,74.5,33.6,,3.32,Sedentary,,63,12,3
24897,Cat,4,Female,23.42,91.65,FeLV,296.2,,,44.8,2,Moderate,,66,17,3
24898,Rabbit,8,Male,32.37,66.29,Dental Disease,1844.9,44.5,55.6,,4.08,Moderate,444.5,68,19,1
24899,Rabbit,3,Male,7.01,43.79,Encephalitozoon,2002.1,149.1,165.6,185.5,1.61,Moderate,1214.3,145,23,4
24900,Cat,9,Female,,41.88,Upper Respiratory Infections,355.2,90.8,160.4,297.2,0.77,Active,1789,84,25,1
24901,Cat,18,Male,12.52,55.61,Hyperthyroidism,311.2,90,171.9,164.4,1.84,Sedentary,508.2,122,20,2
24902,Cow,17,Female,406.18,190.53,Ketosis,1314,132.3,51.7,105.5,2.93,Active,950.8,107,19,3
24903,Cow,10,Male,613.79,261.96,Ketosis,1831.1,91.4,,229,0.84,Sedentary,927.2,150,18,3
24904,Dog,2,Female,35.76,153.6,Pancreatitis,1112.6,76.8,138,227.8,4.84,Moderate,,88,15,3
24905,Sheep,16,Female,116.8,265.79,Caseous Lymphadenitis,2092.9,76.7,,89.8,4.78,Active,562.5,138,12,4
24906,Dog,17,Female,28.78,203.57,Canine Distemper,2106.2,110,20.1,261.7,1.2,Moderate,,123,23,4
24907,Rabbit,15,Male,24.59,86.1,Myxomatosis,,58.9,63.2,149.8,3.91,Active,1750.5,65,11,4
24908,Cat,12,Male,30.92,111.71,Chronic Kidney Disease,363.2,81.5,85.3,,1.09,Sedentary,1456.8,,19,1
24909,Cow,1,Female,434.27,175.76,Ketosis,915.5,55.3,172.9,,4.72,Active,740,60,21,4
24910,Horse,14,Male,631.96,308.52,EHV,647,135.1,186.5,,,Sedentary,1476.9,102,11,1
24911,Dog,16,Male,39.31,225.2,Lyme Disease,2041.9,38.8,,258,1.08,Moderate,451.3,145,21,3
24912,Cow,16,Male,650.24,206.52,Bloat,1425.6,90.6,185,106.7,1.85,Sedentary,1286.6,97,26,2
24913,Cow,20,Female,,270.18,Milk Fever,1717.6,54.9,188.7,63.4,4.28,Sedentary,1442.4,,21,4
24914,Sheep,15,Male,46.58,130.21,Enterotoxemia,1943.2,87.4,147.7,80.1,3.73,Active,370.4,145,14,2
24915,Cow,10,Female,617.02,273.17,Ketosis,2190.3,83,139.9,,,Sedentary,1633.9,73,20,4
24916,Dog,13,Male,35.43,,Allergies,1522.8,74.8,93,251.9,2.29,Active,1208.9,112,26,1
24917,Rabbit,10,Male,17.49,42.5,Myxomatosis,1576.7,73.2,176.6,88.9,,Moderate,409.7,70,21,2
24918,Cat,18,Female,12.22,105.52,Hyperthyroidism,1753.2,71.7,157.7,147,1.37,Sedentary,,126,25,2
24919,Sheep,11,Male,45.65,128.9,Pregnancy Toxemia,1637.5,67.6,181.3,243.3,1.04,Sedentary,1495.7,,14,4
24920,Rabbit,6,Male,13.52,34.9,Encephalitozoon,2262.2,29.9,106.6,285,,Moderate,1531.4,138,,1
24921,Cow,12,Female,705.61,300.52,Milk Fever,,139.9,,155.3,4.11,Active,1184.1,78,28,3
24922,Cow,5,Male,495.22,159.15,Mastitis,,146.8,37.8,42.7,4.02,Sedentary,1061.9,148,29,2
24923,Cow,15,Male,319.24,150.16,Johnes,263.3,74.8,,30.9,0.57,Moderate,1657.3,60,20,1
24924,Rabbit,9,Female,32.77,119.12,Uterine Tumors,2199.3,72.2,43.2,293.9,,Active,1376.6,109,26,3
24925,Cat,11,Female,,218.05,FIV,1336.7,66.4,,141.3,3.47,Moderate,582.5,134,23,2
24926,Sheep,10,Female,100.68,209.94,Caseous Lymphadenitis,,40.6,104.7,247.4,2.01,Sedentary,1167.4,151,24,1
24927,Sheep,7,Male,57.28,127.11,Enterotoxemia,1545.9,20.7,22.1,42.7,0.69,Active,447.1,133,28,2
24928,Cow,1,Male,653.14,222.53,Johnes,457.5,13.3,113.3,95.4,2.58,Moderate,,68,10,3
24929,Rabbit,11,Female,,147.68,GI Stasis,377.6,89,79,58,3.19,Sedentary,1012.2,93,25,2
24930,Rabbit,11,Male,9.32,,Encephalitozoon,290.4,109.2,147.9,253.8,3.51,Moderate,1545.1,98,10,4
24931,Horse,2,Male,364.07,133.32,Laminitis,854.4,22.9,,236.3,4.87,Sedentary,,117,15,2
24932,Dog,11,Male,29.43,80.32,Parvovirus,2325.3,78.4,138.9,119.3,2.17,Active,816.2,92,26,1
24933,Cow,7,Female,446.73,151.59,Ketosis,1925.2,33.8,30.2,,4.19,Active,,95,20,4
24934,Cat,5,Female,,28.82,Hyperthyroidism,909.4,31.8,101.9,47.3,4.08,Moderate,,71,19,4
24935,Horse,17,Male,,288.57,PPID,1021.6,112.9,172.2,297.6,3.9,Moderate,903.6,129,,2
24936,Cow,19,Male,657.59,275.84,Johnes,,139.1,152.6,164.9,2.94,Active,821,122,24,4
24937,Horse,12,Female,366.09,139.01,EHV,2215.1,136.9,67,258.8,,Active,,124,11,2
24938,Cat,8,Male,6.57,24.87,FLUTD,1955.7,49.7,185.2,161.6,0.83,Sedentary,411.4,144,23,4
24939,Horse,10,Male,,162.37,Strangles,2232.7,46.2,111.9,224.6,1.48,Moderate,1302.6,123,,2
24940,Dog,15,Male,12.24,86.26,Parvovirus,,81.1,165.1,72.5,1.44,Moderate,1497,77,13,2
24941,Cow,12,Female,476.23,151.58,Ketosis,2446.8,145.6,117,233.1,0.57,Active,447.8,64,17,2
24942,Dog,16,Female,38.95,262.78,Lyme Disease,760.8,16.1,173.3,195.8,,Sedentary,582.8,144,29,2
24943,Dog,8,Male,26,226.78,Allergies,949.2,140.6,156.3,107,0.65,Moderate,1687,64,12,2
24944,Horse,9,Female,588.63,184.49,Laminitis,1683.2,31,171.1,272.3,,Moderate,1424.6,150,16,2
24945,Rabbit,5,Male,16.18,139.15,RHD,2084.7,58.4,156,,2.86,Moderate,1217.9,139,25,1
24946,Cat,12,Female,37.51,309.73,FLUTD,984.6,,71.5,208.3,1.14,Moderate,,114,26,4
24947,Cow,5,Female,471.31,212.98,Ketosis,1793.4,106.5,186,,4.15,Active,537.9,,,2
24948,Dog,8,Female,17.87,38.66,Heartworm,2326.6,,136.7,,2.23,Moderate,1594,109,22,3
24949,Cat,16,Male,,50.32,Upper Respiratory Infections,1442.7,116.6,16.3,,,Sedentary,1146.1,,23,3
24950,Sheep,3,Female,113.61,401.26,Scrapie,1469.9,20.9,,,2.27,Moderate,1642.7,90,10,4
24951,Cat,6,Female,,92.22,Chronic Kidney Disease,,21.4,25.4,77.9,1.63,Active,1095.7,,18,3
24952,Dog,8,Male,25.41,56.44,Heartworm,,136.6,86.3,66.5,3.81,Moderate,825.6,,22,3
24953,Sheep,17,Female,41.67,128.16,Scrapie,1839.2,121.3,102.6,,2.24,Active,1074.6,110,11,2
24954,Rabbit,11,Male,37.3,102.07,Myxomatosis,567.6,138.5,87.1,116.6,4.46,Active,970.7,133,20,2
24955,Sheep,6,Male,87.54,295.59,Enterotoxemia,2410,106.9,151.5,220.1,2.02,Sedentary,1244.3,,20,1
24956,Dog,17,Female,27.48,245.6,Canine Distemper,614.9,18.1,15.1,,2.21,Active,626.4,61,14,3
24957,Cow,5,Female,497.52,192.65,Johnes,1250.6,106.2,,260.7,3.64,Active,818.5,111,23,4
24958,Cat,3,Female,39.5,86,Chronic Kidney Disease,2027.5,136.5,149.5,168.4,1.29,Moderate,1240.2,140,19,1
24959,Sheep,19,Female,114.06,273.66,Caseous Lymphadenitis,930.7,56.5,10.1,85.6,3.73,Active,,95,17,1
24960,Horse,7,Male,355.59,123.8,Equine Influenza,1404.3,25.1,,74.8,1.8,Moderate,1219.1,123,21,1
24961,Dog,20,Female,7.66,21.09,Heartworm,357.1,21.5,78.1,147.2,0.84,Moderate,1135.6,103,15,4
24962,Rabbit,19,Male,8.53,,Myxomatosis,1892.9,25.6,112,,4.55,Active,1519.8,134,15,1
24963,Dog,20,Female,17.42,108.28,Parvovirus,442.1,23.1,36.2,192,2.85,Active,706.8,64,29,4
24964,Rabbit,7,Female,11.04,50.36,Pasteurellosis,,92.6,,182.8,,Sedentary,1394.1,141,12,2
24965,Horse,18,Male,341.44,114.6,Equine Influenza,479.6,42.9,179,72.7,1.01,Moderate,671.3,138,17,1
24966,Cat,1,Male,17.07,,FeLV,503.1,15.8,16.8,251.9,1.82,Active,589.9,,16,1
24967,Cow,19,Female,617.71,262.47,Mastitis,1872,137.4,44.8,,2.72,Moderate,1050.9,114,14,3
24968,Rabbit,13,Female,28.14,125.72,GI Stasis,,105.5,113.7,282.7,2.53,Sedentary,1133,87,20,4
24969,Cow,11,Female,463.15,180.92,Mastitis,875.1,133,87.7,,4.54,Moderate,868.4,73,21,3
24970,Cat,19,Male,21.79,48.35,Chronic Kidney Disease,870.2,78.7,,,4.53,Moderate,1351.3,140,24,4
24971,Cow,3,Female,637.8,321.86,Milk Fever,1551.7,133.1,108.9,206.9,4.79,Sedentary,1750.7,144,29,1
24972,Dog,5,Female,21.63,164.88,Lyme Disease,1364.6,109.7,144.9,213.3,0.52,Moderate,686.8,139,,3
24973,Sheep,20,Male,56.13,217.85,Pregnancy Toxemia,381.3,,115.7,225.1,0.9,Moderate,309.4,151,11,4
24974,Sheep,17,Male,84.4,259.23,Foot Rot,1695.6,,170.4,246.3,1.17,Moderate,1191.6,103,,1
24975,Horse,19,Female,579.92,261.85,Equine Influenza,1935.8,61.4,188.4,,4.57,Active,,86,16,1
